VDS,VBS,ID1,ID2
2.64,0,0.00083803,0.00083806
2.65,0,0.00083808,0.0008381
2.66,0,0.00083817,0.0008381
2.67,0,0.00083823,0.0008382
2.68,0,0.00083829,0.00083829
2.69,0,0.0008383,0.00083827
2.7,0,0.00083839,0.00083833
2.71,0,0.00083845,0.00083844
2.72,0,0.00083854,0.00083852
2.73,0,0.00083858,0.00083851
2.74,0,0.00083858,0.00083858
2.75,0,0.00083865,0.00083868
2.76,0,0.00083873,0.00083872
2.77,0,0.00083875,0.00083876
2.78,0,0.00083882,0.00083879
2.79,0,0.00083889,0.00083888
2.8,0,0.00083893,0.00083888
2.81,0,0.00083893,0.00083895
2.82,0,0.00083901,0.00083905
2.83,0,0.00083909,0.00083909
2.84,0,0.00083917,0.00083909
2.85,0,0.0008392,0.00083919
2.86,0,0.00083923,0.00083926
2.87,0,0.00083933,0.00083925
2.88,0,0.00083939,0.00083927
2.89,0,0.0008394,0.00083941
2.9,0,0.00083946,0.00083949
2.91,0,0.00083952,0.00083942
2.92,0,0.00083953,0.00083952
2.93,0,0.0008396,0.00083959
2.94,0,0.00083964,0.00083963
2.95,0,0.0008397,0.00083964
2.96,0,0.00083972,0.00083975
2.97,0,0.00083983,0.00083979
2.98,0,0.0008399,0.00083983
2.99,0,0.00083991,0.00083987
3,0,0.00083998,0.00083994
3.01,0,0.00084,0.00083996
3.02,0,0.00084005,0.00084
3.03,0,0.00084007,0.00084006
3.04,0,0.00084014,0.00084013
3.05,0,0.00084021,0.00084013
3.06,0,0.00084027,0.00084017
3.07,0,0.00084028,0.00084024
3.08,0,0.00084034,0.00084031
3.09,0,0.00084042,0.00084035
3.1,0,0.00084043,0.00084038
3.11,0,0.00084047,0.00084043
3.12,0,0.00084054,0.00084045
3.13,0,0.00084057,0.00084053
3.14,0,0.00084061,0.0008406
3.15,0,0.00084066,0.00084066
3.16,0,0.00084074,0.00084066
3.17,0,0.00084077,0.00084072
3.18,0,0.00084078,0.0008408
3.19,0,0.00084087,0.00084087
3.2,0,0.00084093,0.00084084
3.21,0,0.00084096,0.00084092
3.22,0,0.00084094,0.000841
3.23,0,0.00084105,0.00084101
3.24,0,0.00084111,0.000841
3.25,0,0.0008411,0.0008411
3.26,0,0.00084119,0.00084117
3.27,0,0.00084128,0.00084116
3.28,0,0.00084127,0.0008412
3.29,0,0.00084132,0.00084133
3.3,0,0.00084138,0.00084135
3.31,0,0.0008414,0.00084135
3.32,0,0.00084145,0.0008414
3.33,0,0.00084149,0.00084148
3.34,0,0.00084156,0.00084146
3.35,0,0.00084161,0.00084155
3.36,0,0.00084162,0.0008416
3.37,0,0.00084171,0.00084164
3.38,0,0.00084175,0.00084166
3.39,0,0.00084181,0.00084169
